Date,Price,Geo_lat,Geo_lon,Building_type
2021-01-01,3200000,57.5814688,39.9145764,0
2021-01-01,1650000,55.5337266,89.1867854,2
2021-01-01,2750000,56.011707,92.84001,0
2021-01-01,1430000,56.585086,84.920511,4
2021-01-01,7408788,59.966552,30.401271,1
2021-01-01,600000,57.1062506,61.3977824,2
2021-01-01,1200000,53.5261007,87.2773756,2
2021-01-01,1400000,46.352623,48.028328,4
2021-01-01,4000000,54.9476889,82.9703743,2
2021-01-01,3000000,52.0399219,113.482198,4
2021-01-01,3000000,52.0399219,113.482198,4
2021-01-01,3300000,54.186146,45.165596,4
2021-01-01,6750183,59.8777956,30.4433046,4
2021-01-01,3565000,57.1195173,65.5243451,2
2021-01-01,3749538,55.4624497,37.700041,0
2021-01-01,4400000,57.1337343,65.4956349,0
2021-01-01,4763545,56.8385216,60.6054911,0
2021-01-01,1500000,55.145774,36.62569,1
2021-01-01,1580000,56.8764485,53.2767647,4
2021-01-01,6700000,55.6971281,37.8639911,4
2021-01-01,5050000,55.7943584,49.1114975,0
2021-01-01,3337000,58.2363746,68.2805991,3
2021-01-01,3965000,60.030667,30.459275,0
2021-01-01,870000,54.0055438,86.7067081,4
2021-01-01,2686370,59.89385,30.45181,3
2021-01-01,3500000,56.4841885,85.0224328,4
2021-01-01,2300000,45.0025688,39.0737225,5
2021-01-01,1250000,53.8944248,87.1160501,2
2021-01-01,1300000,45.3424262,42.849147,4
2021-01-01,4200000,57.1065328,65.567133,3
2021-01-01,2100000,52.2024175,107.6388035,2
2021-01-01,86000000,55.6527298,37.4755761,3
2021-01-01,2500000,44.7357301,37.7454705,3
2021-01-01,2600000,57.139984,65.5304,4
2021-01-01,4750000,61.2606076,73.2524282,3
2021-01-01,3850000,54.9808351,82.8461462,0
2021-01-01,4000000,45.0381364,38.9212563,0
2021-01-01,5150000,44.8925352,37.3379518,3
2021-01-01,3300000,56.1436041,47.1860848,0
2021-01-01,5889000,59.8091841,30.0823217,4
2021-01-01,2200000,53.1575784,48.4808286,2
2021-01-01,2554500,45.073624,39.041699,0
2021-01-01,6418000,55.8054647,37.7144696,3
2021-01-01,2000000,48.6114325,44.4296479,0
2021-01-01,3500000,54.999158,82.9505639,1
2021-01-01,10000000,56.0402615,92.9046334,4
2021-01-01,8500000,44.593334,33.469125,0
2021-01-01,1750000,54.0157668,38.2970915,0
2021-01-01,21000000,55.703682,37.774426,2
2021-01-01,2070000,48.716913,44.5116111,0
2021-01-01,1500000,67.939354,32.953266,4
2021-01-01,2366000,51.5034082,46.1579123,3
2021-01-01,4100000,44.732803,37.751667,2
2021-01-01,1550000,53.6987661,91.4052248,4
2021-01-01,1300000,56.1849613,50.4116345,4
2021-01-01,2395600,56.7801124,60.6993548,0
2021-01-01,2125200,47.245924,39.689961,0
2021-01-01,1800000,45.0307781,38.9658333,4
2021-01-01,2250000,54.50598,36.251661,4
2021-01-01,4296056,55.5639247,37.8255637,4
2021-01-01,3100000,44.611368,40.105483,0
2021-01-01,30000000,55.702794,37.666153,3
2021-01-01,2300000,56.2966828,101.7603955,0
2021-01-01,22112640,55.8349584,37.6373778,0
2021-01-01,2700000,44.611368,40.105483,0
2021-01-01,2370000,43.047672,44.671295,0
2021-01-01,4200000,43.5821663,39.727345,3
2021-01-01,1690000,61.8012114,34.2904993,2
2021-01-01,4800000,54.711208,20.497776,0
2021-01-01,750000,52.6214385,51.274101,5
2021-01-01,5300000,44.7415855,37.7238478,2
2021-01-01,2300000,45.093524,39.005613,3
2021-01-01,4900000,44.7415855,37.7238478,2
2021-01-01,1560000,48.5768987,44.4392115,0
2021-01-01,4860000,61.2666181,73.3787549,2
2021-01-01,1960000,55.6915564,52.3399654,2
2021-01-01,5450000,60.17451,30.153282,3
2021-01-01,2190000,43.4734542,43.5750415,5
2021-01-01,3899000,55.9072587,38.0579851,2
2021-01-01,1000000,45.4923847,42.1332456,4
2021-01-01,3450000,57.1512483,65.5889695,4
2021-01-01,5450000,44.6831175,37.7800038,3
2021-01-01,2050000,43.024408,44.6619571,2
2021-01-01,4000000,44.7386846,37.7136681,3
2021-01-01,1860000,48.8472148,44.5560462,4
2021-01-01,1800000,53.5188796,50.1372729,4
2021-01-01,1350000,57.6036524,39.8193541,4
2021-01-01,900000,51.9114659,102.4355979,4
2021-01-01,2600000,52.985992,158.6709,0
2021-01-01,1450000,44.6081542,40.1383814,0
2021-01-01,10700000,55.5400601,37.7251124,3
2021-01-01,3100000,44.6081542,40.1383814,0
2021-01-01,2500000,44.7386846,37.7136681,3
2021-01-01,1450000,48.5111715,44.5668459,2
2021-01-01,9000000,55.0099136,82.9348589,4
2021-01-01,2990000,51.8347031,107.6005709,0
2021-01-01,2300000,45.0038685,39.0865107,4
2021-01-01,2290000,53.164362,45.033956,5
2021-01-01,3350000,55.778026,37.540147,3
2021-01-01,5000000,57.104626,65.58797,4
2021-01-01,3214804,55.4624497,37.700041,0
2021-01-01,3750000,55.0552885,82.8941912,3
2021-01-01,4200000,42.9671407,47.5354944,3
2021-01-01,11100000,55.6905542,37.8635456,0
2021-01-01,2650000,57.1529744,65.5344099,3
2021-01-01,2300000,48.7811242,44.5777823,4
2021-01-01,2500000,57.6881859,39.76105,2
2021-01-01,4650000,54.7422365,55.9962363,4
2021-01-01,2435000,54.6033362,36.2673399,4
2021-01-01,5000000,45.0381364,38.9212563,0
2021-01-01,3450000,45.0732145,39.0387712,4
2021-01-01,1650000,54.298622,48.332397,0
2021-01-01,2250000,56.4449573,53.766105,4
2021-01-01,1250000,52.8590666,39.8182962,4
2021-01-01,2700000,50.5365229,137.0290803,4
2021-01-01,2900000,44.7275009,37.7511461,2
2021-01-01,3650000,57.1529744,65.5344099,4
2021-01-01,8865000,59.8511787,30.4116573,4
2021-01-01,3900000,48.6856192,44.4870685,3
2021-01-01,1500000,45.9574372,33.7996991,5
2021-01-01,4200000,60.0368892,30.2261228,3
2021-01-01,2250000,44.7566086,37.7225751,3
2021-01-01,1600000,52.0224407,47.8439498,2
2021-01-01,1900000,53.3663231,83.6641028,2
2021-01-01,6574995,59.9367442,30.2517999,3
2021-01-01,3718427,55.4624497,37.700041,0
2021-01-01,40336132,43.5854551,39.7231548,0
2021-01-01,1150000,54.934666,83.11958,0
2021-01-01,1750000,55.8025732,38.9795924,4
2021-01-01,7250000,60.0496489,30.428597,3
2021-01-01,7718000,56.838607,60.605514,3
2021-01-01,3900000,57.1536573,65.5715539,4
2021-01-01,3400000,44.6993312,37.7831112,2
2021-01-01,7068330,55.638429,37.652912,0
2021-01-01,2000000,57.994987,56.299377,2
2021-01-01,2900000,44.6734796,37.7689778,2
2021-01-01,3100000,45.050947,41.9762141,0
2021-01-01,5300000,59.572716,30.11973,0
2021-01-01,1000000,51.876017,36.907463,4
2021-01-01,1300000,54.267727,48.30057,0
2021-01-01,6399000,55.013206,82.8985996,2
2021-01-01,750000,58.366385,45.510575,4
2021-01-01,2600000,57.1399134,65.5053563,2
2021-01-01,5600000,61.242795,73.463981,0
2021-01-01,3000000,45.0547245,38.9996018,4
2021-01-01,2180000,57.752775,40.990495,4
2021-01-01,800000,58.0856229,57.821606,5
2021-01-01,2700000,53.3539688,83.6776601,2
2021-01-01,3485000,51.7849433,55.0946359,2
2021-01-01,3750000,43.0265689,44.7076571,4
2021-01-01,4500000,53.265244,34.3239217,0
2021-01-01,1800000,57.1189872,65.6179624,2
2021-01-01,2600000,44.6993312,37.7831112,2
2021-01-01,7100000,52.2667892,104.3265025,3
2021-01-01,1750000,51.822302,55.174318,2
2021-01-01,11340000,54.754511,55.996573,4
2021-01-01,3400000,44.7032041,37.7863291,0
2021-01-01,2700000,54.279602,48.29743,2
2021-01-01,5800000,51.644787,39.168873,3
2021-01-01,6000000,55.7496117,38.0076555,2
2021-01-01,3900000,44.1967906,42.0473039,0
2021-01-01,3500000,56.10996,40.37477,0
2021-01-01,1670000,56.3889292,61.9389994,4
2021-01-01,3880000,50.5696764,36.5765002,0
2021-01-01,1850000,56.1255488,93.3334825,2
2021-01-01,5970000,56.2911642,43.9116968,2
2021-01-01,4380000,57.6387864,39.9494363,4
2021-01-01,5175000,55.8075249,37.9434,2
2021-01-01,1650000,56.7805182,60.6992904,0
2021-01-01,4090000,55.9819313,37.7430357,3
2021-01-01,650000,52.889061,36.34307,3
2021-01-01,2800000,57.5893632,39.8638563,4
2021-01-01,2000000,55.2471398,61.3956963,4
2021-01-01,6700000,53.3570823,83.7750952,3
2021-01-01,3900000,44.6292697,41.945838,4
2021-01-01,2350000,57.1541591,65.5772557,4
2021-01-01,2500000,44.6727019,37.7873634,3
2021-01-01,5900000,51.6988612,94.4183629,2
2021-01-01,3100000,44.750924,37.7141333,3
2021-01-01,2600000,58.590813,49.59121,0
2021-01-01,4764200,56.838607,60.605514,3
2021-01-01,4900000,55.125896,82.894414,4
2021-01-01,3100000,44.6081542,40.1383814,0
2021-01-01,965000,52.038654,47.77185,0
2021-01-01,7275600,55.6023535,37.7335765,0
2021-01-01,4550000,55.125896,82.894414,4
2021-01-01,5771500,44.5011541,34.1728905,0
2021-01-01,1840000,56.8772263,53.2765836,2
2021-01-01,4550000,55.125896,82.894414,4
2021-01-01,2090000,53.226192,44.921154,0
2021-01-01,3400000,44.7503898,37.7156609,5
2021-01-01,4800000,55.125896,82.894414,4
2021-01-01,3300000,55.3123327,86.1065506,4
2021-01-01,3700000,51.3015825,37.8975931,4
2021-01-01,4750000,55.125896,82.894414,4
2021-01-01,5450000,55.125896,82.894414,4
2021-01-01,8457460,55.8813878,37.6354045,3
2021-01-01,12624923,60.0123425,30.0017939,0
2021-01-01,7940640,55.8813878,37.6354045,3
2021-01-01,11000000,55.807415,37.768148,0
2021-01-01,2950000,57.1766093,65.9244189,2
2021-01-01,940000,54.007016,38.3141058,4
2021-01-01,2800000,52.2218984,104.2495058,5
2021-01-01,4830000,55.125896,82.894414,4
2021-01-01,3200000,46.5669889,39.6330391,4
2021-01-01,3899295,55.5639247,37.8255637,0
2021-01-01,3500000,55.125896,82.894414,4
2021-01-01,4444265,55.5639247,37.8255637,0
2021-01-01,3100000,44.7328088,37.7343562,2
2021-01-01,7950000,56.751647,37.172206,3
2021-01-01,5200000,55.125896,82.894414,4
2021-01-01,19121000,55.807658,37.635045,3
2021-01-01,13700000,55.748568,37.8612271,0
2021-01-01,1160000,54.2420862,49.5796926,2
2021-01-01,4700000,55.125896,82.894414,4
2021-01-01,3450000,55.0116976,82.951574,2
2021-01-01,1975000,56.8453617,35.8383495,6
2021-01-01,4100000,44.7416954,37.725431,2
2021-01-01,7366780,55.590612,37.446138,0
2021-01-01,4100000,44.6872421,37.7702574,2
2021-01-01,2250000,51.8107347,55.1780985,2
2021-01-01,8195714,55.590612,37.446138,0
2021-01-01,16053459,55.590612,37.446138,0
2021-01-01,4800000,55.125896,82.894414,4
2021-01-01,4900000,55.125896,82.894414,4
2021-01-01,6500000,55.6586907,37.2049024,2
2021-01-01,2950000,57.1488086,65.4926527,4
2021-01-01,1370000,48.794055,44.5836444,0
2021-01-01,3600000,54.6148857,39.6984189,4
2021-01-01,15495861,55.590612,37.446138,0
2021-01-01,1850000,51.770405,55.11902,0
2021-01-01,3300000,56.655857,124.7219033,2
2021-01-01,19856340,59.906273,30.31745,3
2021-01-01,3672900,55.701465,37.883626,2
2021-01-01,9270720,55.701465,37.883626,2
2021-01-01,2899000,54.6362847,39.7192688,5
2021-01-01,5200000,55.125896,82.894414,4
2021-01-01,11966300,44.5011541,34.1728905,0
2021-01-01,4500000,44.6890581,37.7793166,5
2021-01-01,1850000,51.5034082,46.1579123,3
2021-01-01,4900000,55.125896,82.894414,4
2021-01-01,4850000,55.125896,82.894414,4
2021-01-01,4800000,55.125896,82.894414,4
2021-01-01,6996766,55.590612,37.446138,0
2021-01-01,11750000,55.669064,37.767284,2
2021-01-01,3500000,55.125896,82.894414,4
2021-01-01,1100000,57.5110915,38.3061219,4
2021-01-01,7255956,55.590612,37.446138,0
2021-01-01,3600000,45.148416,38.999702,0
2021-01-01,4200000,55.125896,82.894414,4
2021-01-01,2600000,45.070848,39.040091,0
2021-01-01,3000000,57.1895336,65.6168308,0
2021-01-01,2720000,56.0342093,92.780327,2
2021-01-01,4850000,55.125896,82.894414,4
2021-01-01,2500000,56.8929555,60.5946566,2
2021-01-01,12516290,55.4846387,37.3067639,3
2021-01-01,5212720,54.736231,55.9939425,3
2021-01-01,9292800,55.8832028,37.6355327,3
2021-01-01,1390000,55.1701585,61.4639487,4
2021-01-01,4600000,44.9308822,34.1007958,5
2021-01-01,6550000,44.5755141,33.4603332,2
2021-01-01,5899000,55.9105782,37.7363579,0
2021-01-01,4550000,45.072351,38.951696,3
2021-01-01,4150000,54.9823999,82.8616254,4
2021-01-01,1350000,45.0401604,38.9759647,0
2021-01-01,1820000,48.7966352,44.3553083,0
2021-01-01,8489010,55.7540471,37.620405,2
2021-01-01,2100000,55.745418,37.8726843,2
2021-01-01,8305020,55.7540471,37.620405,2
2021-01-01,4550000,55.125896,82.894414,4
2021-01-01,5500000,51.716743,39.178584,2
2021-01-01,3450000,55.623768,37.719486,2
2021-01-01,1700000,56.1106095,40.2786852,4
2021-01-01,7700000,54.9047714,52.2701861,4
2021-01-01,10000000,55.3934239,37.7723097,2
2021-01-01,2988000,60.062687,30.425723,0
2021-01-01,1200000,48.5084292,44.5720103,4
2021-01-01,4600000,56.8101686,60.5720257,3
2021-01-01,2200000,53.6356275,55.9083538,4
2021-01-01,7026807,55.590612,37.446138,0
2021-01-01,3500000,54.037113,38.27938,2
2021-01-01,450000,60.0114316,30.3929327,4
2021-01-01,4450000,55.125896,82.894414,4
2021-01-01,4500000,53.057323,158.66818,0
2021-01-01,4850000,55.125896,82.894414,4
2021-01-01,4750000,55.125896,82.894414,4
2021-01-01,750000,51.8609168,107.7344471,6
2021-01-01,4450000,55.125896,82.894414,4
2021-01-01,1200000,53.8291429,86.7603708,0
2021-01-01,27778000,55.6578148,37.5583584,0
2021-01-01,1200000,48.504824,44.478491,5
2021-01-01,4450000,55.125896,82.894414,4
2021-01-01,28825000,44.5511459,34.2883551,3
2021-01-01,5650000,44.660756,37.756326,3
2021-01-01,6966031,55.590612,37.446138,0
2021-01-01,2850000,43.3280257,45.7121438,0
2021-01-01,8057070,60.039589,30.257666,0
2021-01-01,6823675,55.590612,37.446138,0
2021-01-01,2000000,52.35008,35.339455,2
2021-01-01,8300000,59.759619,30.474277,2
2021-01-01,3300000,53.2701149,34.4056209,4
2021-01-01,7040477,55.590612,37.446138,0
2021-01-01,4200000,53.21312,50.147976,0
2021-01-01,4600000,55.6576846,37.9958715,3
2021-01-01,16950000,55.593136,37.448042,3
2021-01-01,2500000,51.654484,39.121593,0
2021-01-01,8150000,55.6575975,37.7063314,2
2021-01-01,8860255,55.590612,37.446138,0
2021-01-01,1600000,51.836534,55.123824,0
2021-01-01,1250000,55.0981614,61.4824773,2
2021-01-01,1460000,45.3571375,40.6936195,4
2021-01-01,4500000,44.7085447,37.778234,3
2021-01-01,3200000,46.3054945,44.2681089,4
2021-01-01,17500000,44.5011541,34.1728905,0
2021-01-01,4250000,55.125896,82.894414,4
2021-01-01,4800000,55.125896,82.894414,4
2021-01-01,1490000,59.1890518,39.9323019,4
2021-01-01,3500000,50.5821508,36.6604193,4
2021-01-01,4500000,43.5035304,43.6183465,4
2021-01-01,3600000,55.7933432,49.2473341,3
2021-01-01,3720000,56.266933,43.89623,0
2021-01-01,5400000,53.20639,44.989273,4
2021-01-01,6500000,50.262616,127.564894,2
2021-01-01,4500000,55.125896,82.894414,4
2021-01-01,3787435,64.5288278,40.554559,6
2021-01-01,4350000,44.7265993,37.7447217,3
2021-01-01,7134716,55.590612,37.446138,0
2021-01-01,22500000,55.6944515,37.4702137,0
2021-01-01,7967075,55.590612,37.446138,0
2021-01-01,4250000,55.125896,82.894414,4
2021-01-01,6873128,64.5288278,40.554559,6
2021-01-01,7496646,55.590612,37.446138,0
2021-01-01,3550000,55.125896,82.894414,4
2021-01-01,2800000,57.009931,40.985895,4
2021-01-01,3500000,57.1529744,65.5344099,4
2021-01-01,7421470,55.590612,37.446138,0
2021-01-01,3400000,55.125896,82.894414,4
2021-01-01,1780000,57.6215477,39.8977411,4
2021-01-01,1600000,44.707143,37.772523,3
2021-01-01,2900000,55.125896,82.894414,4
2021-01-01,4600000,44.7017002,37.7870984,2
2021-01-01,1100000,56.1770066,34.56989,2
2021-01-01,4858300,45.1274616,38.9633307,3
2021-01-01,2090000,54.60475,39.796903,3
2021-01-01,1950000,57.1327243,65.5822106,4
2021-01-01,5170000,55.8619706,49.1990682,0
2021-01-01,2499000,56.346127,41.275458,2
2021-01-01,1300000,56.22305,51.07201,4
2021-01-01,2126500,56.8200838,35.898655,0
2021-01-01,3300000,55.125896,82.894414,4
2021-01-01,10050000,55.5294003,37.7123165,3
2021-01-01,7109656,55.590612,37.446138,0
2021-01-01,2400000,64.420815,40.796864,0
2021-01-01,4700000,55.125896,82.894414,4
2021-01-01,7315053,55.590612,37.446138,0
2021-01-01,250000,59.113809,46.148657,6
2021-01-01,2800000,53.3766841,83.7165378,2
2021-01-01,3550000,56.064452,92.9233868,4
2021-01-01,2560000,51.9903475,113.5939828,0
2021-01-01,4350000,44.7415855,37.7238478,2
2021-01-01,4525511,55.5639247,37.8255637,0
2021-01-01,1950000,57.1327243,65.5822106,4
2021-01-01,3000000,56.1476366,47.1634659,2
2021-01-01,4554193,55.5639247,37.8255637,0
2021-01-01,4800000,55.125896,82.894414,4
2021-01-01,4800000,55.9105782,37.7363579,3
2021-01-01,3000000,44.7031834,37.7882055,5
2021-01-01,3120000,60.06271,30.424097,0
2021-01-01,7343614,55.590612,37.446138,0
2021-01-01,1970000,56.8200838,35.898655,0
2021-01-01,5150000,44.872946,37.3296834,2
2021-01-01,7580681,55.590612,37.446138,0
2021-01-01,2800000,44.7017002,37.7870984,2
2021-01-01,1350000,54.934666,83.11958,0
2021-01-01,2100000,51.533557,46.034257,4
2021-01-01,3450000,55.125896,82.894414,4
2021-01-01,2190000,48.6785456,44.4513446,2
2021-01-01,4900000,55.125896,82.894414,4
2021-01-01,5800000,55.125896,82.894414,4
2021-01-01,9000000,54.516757,36.282433,0
2021-01-01,400000,56.0513023,60.176579,4
2021-01-01,1860000,57.5963172,39.8840237,4
2021-01-01,6600000,55.630367,38.0542662,3
2021-01-01,3570000,58.007685,56.223002,0
2021-01-01,8546021,55.590612,37.446138,0
2021-01-01,1850000,44.679269,37.77732,3
2021-01-01,4830000,55.125896,82.894414,4
2021-01-01,1450000,48.6908014,44.4712863,0
2021-01-01,1975000,54.1518,37.59137,0
2021-01-01,6144912,60.060873,30.403041,0
2021-01-01,3600000,48.7256265,44.5270099,3
2021-01-01,1710720,54.9883989,82.7836892,3
2021-01-01,3950000,50.5556839,36.5755049,2
2021-01-01,1490000,59.1890518,39.9323019,4
2021-01-01,1050000,44.15814,133.25696,4
2021-01-01,1499000,43.5060745,43.6461525,4
2021-01-01,4400000,55.125896,82.894414,4
2021-01-01,1200000,58.6281032,59.855919,4
2021-01-01,1975000,60.802338,30.1178839,4
2021-01-01,4870000,54.5786361,36.2568607,3
2021-01-01,3600000,55.125896,82.894414,4
2021-01-01,7814056,55.590612,37.446138,0
2021-01-01,17140000,55.740456,37.56735,4
2021-01-01,4250000,55.125896,82.894414,4
2021-01-01,5978784,55.4846387,37.3067639,3
2021-01-01,7446245,55.7540471,37.620405,0
2021-01-01,8293011,55.7540471,37.620405,0
2021-01-01,4450000,55.125896,82.894414,4
2021-01-01,2650000,44.7017002,37.7870984,2
2021-01-01,2460000,57.1453805,65.5518711,4
2021-01-01,7950000,55.551725,37.7061984,0
2021-01-01,2443140,51.533557,46.034257,4
2021-01-01,4160000,54.9659216,82.9617704,4
2021-01-01,5011344,55.5639247,37.8255637,4
2021-01-01,7183603,55.590612,37.446138,0
2021-01-01,7748296,55.590612,37.446138,0
2021-01-01,9177754,55.4846387,37.3067639,0
2021-01-01,9500000,57.159367,65.54469,4
2021-01-01,3950000,53.2267751,44.9262048,0
2021-01-01,9181590,55.4846387,37.3067639,0
2021-01-01,4486440,56.8959154,60.6143715,0
2021-01-01,1520000,59.1890518,39.9323019,4
2021-01-01,4577667,54.6321466,39.6928277,0
2021-01-01,7215126,55.590612,37.446138,0
2021-01-01,2900000,42.979927,47.461823,4
2021-01-01,5200000,55.125896,82.894414,4
2021-01-01,2500000,52.5993402,39.5682171,0
2021-01-01,2450000,45.013122,39.008272,0
2021-01-01,7477317,55.590612,37.446138,0
2021-01-01,900000,45.9643212,40.6578709,4
2021-01-01,7557764,55.590612,37.446138,0
2021-01-01,3450000,55.125896,82.894414,4
2021-01-01,4300000,55.125896,82.894414,4
2021-01-01,1250000,54.245686,49.571976,4
